ИНН,Короткое название,Статус,Система налогообложения,Дата последней отчетности
4501181965,"ООО ""ТТК""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2016.0
7453308501,"ООО СК ""СИСТЕМА+""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
7453310268,"ООО СК ""ЭНЕРГИЯ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,
7447088907,"ООО ""ПРИРОДНЫЙ КАМЕНЬ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2017.0
7448198370,"ООО ""МС-СНАБ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7449135239,"ООО ""НЕДРА УРАЛА""",,,
8602070345,"ООО ""СФЕРА РИМАЙК""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7460037884,"ООО ""ТИТАН""","Юридическое лицо ликвидировано 10 февраля 2025 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2019.0
7447078200,"ООО ""КЛАС И К""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7449135831,"ООО ""МД""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7448182211,"ООО ""ГРУППА ПРЕДПРИЯТИЙ ""СУММА""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2018.0
7452155796,"ООО ""ТМК ""МЕДИЛИЯ""","Юридическое лицо ликвидировано 4 июля 2025 года
Исключение из ЕГРЮЛ недействующего юридического лица",,2022.0
7448218242,"ООО ""ДЕЛОВОЗ""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7448208981,"ООО ""АВТОСПАР""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2019.0
744813261240,,,,
7453308692,"ООО ТК ""АЛЬФА""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
7451343300,"ООО ""ЗТП ""ЧЕЛСИ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2019.0
7449143078,"ООО ПП ""ТАНДЕМ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
7451410034,"ООО ""САНТЕХКОМФОРТ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2018.0
7453302355,"ООО УК ""РЭМ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7448166996,"ООО ""ЭФФЕКТ СИСТЕМ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7447298301,"ООО ""МЭС""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
7448164999,"ООО ""ЗАВОД АНКЕР""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2017.0
7453273425,"ООО ""МАШЗАВОД ПРОМВИС""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
7452106950,"ООО ""ФК СТРОЙ""","Юридическое лицо ликвидировано 1 августа 2024 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2019.0
7449135609,"ООО ""СБК""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2019.0
7451297942,"ООО ""СОЮЗГАРАНТ""","Юридическое лицо ликвидировано 27 января 2025 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2020.0
7455014440,"ООО МО ""ПРОГРЕСС""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7451327643,"ООО СК ""СМОЛИНО""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2022.0
7453268545,"ООО ""ИНСТИТУТ ЭКСПЕРТИЗ""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
7460020898,"ООО ""ПРОФИЛЬ-СТРОЙ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7448187562,"ООО ТД ""УРАЛСТАЛЬКОМПЛЕКТ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7451250479,"ООО ""АЛЬФА-АРХИТЕКТ""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
7452149908,"РФСОО ""ФЕДЕРФЦИЯ СПОРТИВНОГО МИКСФАЙТА ЧЕЛЯБИНСКОЙ ОБЛАСТИ""",Действующая организация,Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
7448211977,"ООО ""ЗСПО""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7447205530,"ООО ПКФ ""АА-МОДЕРН-СТАЛЬ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7451291771,"ООО ""КОЛОР""","Юридическое лицо ликвидировано 10 февраля 2025 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2022.0
7451436890,"ООО СК ""ЧДРС""","Юридическое лицо ликвидировано 4 июня 2025 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,
7451399454,"ООО ""АВС ДРАЙВ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2020.0
7451417150,"ООО ""ИПТ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
7453229970,"ООО СП ""ЭНЕРГОМОНТАЖ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,
7451442452,"ООО ""СТРОЙМОНТАЖСЕРВИС""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7412015898,"ООО ""ИННОВАЦИОННЫЙ ТЕХНОПАРК ""АРХ И СТРОЙ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7449146865,"ООО ""МТ-КОМПЛЕКТ""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,
7460048540,"ООО ""УРАЛНИКСТРОЙ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
7447206854,"ООО ""ПРОГРЕСС-М""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7424002029,"ООО ""ЭТАЛОН""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7457007449,"АО ""АШИНСКОЕ РУДОУПРАВЛЕНИЕ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7459005278,"ООО ""ГЕО АЙТИ""","Юридическое лицо ликвидировано 24 апреля 2025 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2022.0
7457006685,"ООО ТО ""ГОРНОЗАВОДСКОЕ""","Юридическое лицо ликвидировано 14 мая 2025 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2021.0
7424000818,"ООО ""СОВЕРЕН ПЛЮС""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2024.0
7417018726,"ООО ""ЧЕРМЕТЗАГОТОВКА""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
7404072204,"ООО ""СОСНОВСКИЙ МЕТ-СНАБ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,
7404072719,"ООО ""СТАНДАРТ-ЭЛЕКТРО """,Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
7404073913,"ООО ""БОГДАН+""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7500003926,"МАУ ЖКХБ ""УЛЁТОВСКОЕ""",Действующая организация,Общая (ОСНО) Согласно данным ФНС за 2023 год,
8001018855,"ООО ""ВИНОГРАД""","Юридическое лицо ликвидировано 10 февраля 2025 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2021.0
7536140732,"ООО ГК ""ФОС""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2020.0
7536170374,"ООО ""ФЛЕКСТРОЙ""","Юридическое лицо ликвидировано 29 июля 2024 года
Исключение из ЕГРЮЛ недействующего юридического лица",,2021.0
7604128239,"ООО ""ЯРАВТОЦЕНТР""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
4401186007,"ООО ""ИНВЕСТТЕХСТРОЙ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7621010452,"ООО ""РОДОССПЕЦСТРОЙ""","Юридическое лицо ликвидировано 14 марта 2025 года
Исключение юридического лица из ЕГРЮЛ в связи с наличием оснований, предусмотренных подпунктом «г» пункта 5 статьи 21.1 Федерального закона от 08.08.2001 № 129-ФЗ «О государственной регистрации юридических лиц и индивидуальных предпринимателей»",,2021.0
7604268148,"ООО ""СТАНДАРТСТРОЙ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7604304981,"ООО ""СТИМУЛ""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7604347022,"ООО ""МОСТ ГРУПП""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2019.0
7610085618,"ООО ""НТС""","Юридическое лицо ликвидировано 1 августа 2024 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2022.0
7604358200,"ООО ""ПАРАЛЛЕЛЬ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2021.0
7604308859,"ООО ""ЭЛИТНЫЙ ДОМ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2018.0
7604340394,"ООО ""ЭЛИТСТРОЙ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7604348241,"ООО ""РТК""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7604256777,"ООО ""ФИНАНССТРОЙ-М""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
7610041071,"ООО ""БЕРКАТ""","Юридическое лицо ликвидировано 17 декабря 2024 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2023.0
7606086560,"ООО АН ""76 РЕГИОН""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2022.0
7604104809,"ООО ""ЯРИНТЕРСТРОЙ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2022.0
7610097596,"ООО ""АСУ ТП ПЛЮС""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2024.0
7610074824,"МУП ""КОММУНАЛЬНЫЕ СИСТЕМЫ""","Юридическое лицо ликвидировано 5 декабря 2024 года
Прекращение деятельности юридического лица в связи с его ликвидацией на основании определения арбитражного суда о завершении конкурсного производства",,2023.0
7610081620,"ООО ""САВО ПЛЮС""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
7720743940,"ООО ""УК ""РАДОГРАД""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2023.0
7724461344,"ООО ""ТЭСК ГРУПП""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),УСН Согласно данным ФНС за 2025 год,2022.0
7811192360,"ООО ""СМК-78""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
9701031772,"ООО ""КРИСТАЛЛ ПМ""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7727508632,"ООО ""АВТЭП""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
2902082580,"ООО ""ТПК""БЕТОН""","Юридическое лицо ликвидировано 13 марта 2025 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2022.0
5263105130,"ООО ""СТРОЙ-ИНВЕСТ НН""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
7728496490,"ООО ""ТОКЕР ИНЖЕНЕРИНГ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7811625729,"ООО ""РУСБУРГЕР""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2024.0
7811766536,"ООО ""ТГМ СПБ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7816254556,"ООО ""КУПОЛ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2022.0
7811519417,"ООО ""РАССВЕТ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7811734848,"ООО ""МОНОЛИТСТРОЙ-2""",,,
7811633984,"ООО ""ЛОТОС ПРОЕКТ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
7839379657,"ООО ""АКЦЕПТ""","Юридическое лицо ликвидировано 11 марта 2025 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2019.0
7811642435,"ООО ""ГРОССЕР""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2019.0
7816531249,"ООО ""АСТРОН МАРИН""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
7802734792,"ООО ""ТРАМП ГРУПП""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
7811584769,"ООО ""ВЫТОКИ-ЛЮКС""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7810783313,"ООО ""ГРУППА КОМПАНИЙ КОНЦЕПТ""","Юридическое лицо ликвидировано 20 июня 2025 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2020.0
7811761231,"ООО ""НОЛА""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7804287490,"ООО НТЦ ""РУСЬ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
7801646840,"ООО ""КАНКОР""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2024.0
7840091366,"ООО ""ФЕНЕК""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2023.0
7842175830,"ООО ""КОМПАНИЯ ИПМ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
7839440125,"ООО ""ФЛОУ-ИНВЕСТ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7839022858,"ООО ""ПЛАСТФОРМПРОДУКТ СПБ""","Юридическое лицо ликвидировано 19 декабря 2024 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2020.0
7806523457,"ООО ""РМ""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
7841080342,"ООО ""СЕВЕРНЫЙ ОРЕЛ""","Юридическое лицо ликвидировано 22 ноября 2024 года
Исключение из ЕГРЮЛ недействующего юридического лица",,2021.0
7838484144,"ООО ""СЗЛС""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7842172638,"ООО ""СК ""АРШИН""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7805409617,"ООО ""ЭКСЗ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2017.0
7802663943,"ООО ""СТРОЙПОСТАВКА""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7838092108,"ООО ""МГК ПЕТРОСТРОЙ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7839314160,"ООО ""ТРАНСКОЛЭНЕРГО""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
7804611429,"ООО ""ЭНИ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2019.0
7814757650,"ООО ""РЕНОВАЦИЯ СЕТИ""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),УСН Согласно данным ФНС за 2025 год,2022.0
7802126265,"АО ""НПФ ""МИР КРАСОК""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
3461064153,"ООО ""ВЕРТ-ХОЛДИНГ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2024.0
780261209688,,,,
7802878184,"ООО ""БЕЛЫЕ БАРСЫ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2015.0
7814374135,"ООО ""МАРТИНА-КЕЙСИНГ""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2019.0
7804680750,"ООО ""КРИС""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,
7814642786,"ООО ""ОБЕРОН""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),УСН Согласно данным ФНС за 2025 год,2021.0
7804505685,"ООО ""РЕНОВАЦИЯ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
7811624348,"ООО ""ЮТК СЕВЕРО-ЗАПАД""","Юридическое лицо ликвидировано 4 марта 2025 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2019.0
7813437150,"ООО ""УПРАВЛЯЮЩАЯ ЛОГИСТИЧЕСКАЯ КОМПАНИЯ""","Юридическое лицо ликвидировано 1 ноября 2024 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2021.0
7842455474,"ООО ""ФАСТ""","Юридическое лицо ликвидировано 20 июня 2025 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2020.0
7841039827,"ООО ""ВЕРТИКАЛЬ""","Юридическое лицо ликвидировано 13 сентября 2024 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2023.0
7801348610,"ООО ""ВСА""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
7810700740,"ООО ""ГЛАВГРУЗ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
7814639896,"ООО ""ГРИНЛАЙН""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
7805422960,"ООО ""ТЕХНООН""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7810387969,"ООО ""ПЕТРО-НОВА""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
7839067288,"ООО ""ВЕНДМАГ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7726697458,"ООО ""АБАТ-ЦЕНТР""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7810412252,"ООО ""ВАТКОМ-ПИТЕР""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2021.0
7839045710,"ООО ""ГЕРМЕС""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
7810578307,"ООО ""СТРОЙИНВЕСТ""","Юридическое лицо ликвидировано 31 мая 2024 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2018.0
7813497617,"ООО ""ПАРАДИЗ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2018.0
7814584975,"ООО ""ЭВОЛЮШН-С""","Юридическое лицо ликвидировано 14 июня 2024 года
Исключение из ЕГРЮЛ недействующего юридического лица",,2020.0
7810788505,"ООО ""ГАЛССТРОЙ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7810611480,"ООО ""КД""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7802390397,"ООО ""С.К. МАРТСТРОЙ""","Юридическое лицо ликвидировано 18 февраля 2025 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2022.0
7814239062,"ООО ""ГЛОБАЛКАРГО""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7813593670,"ООО ""ИМПЕРИАЛ""","Юридическое лицо ликвидировано 5 июня 2025 года
Исключение из ЕГРЮЛ недействующего юридического лица",,2021.0
7810733880,"ООО ""СПСА""","Юридическое лицо ликвидировано 28 марта 2025 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2020.0
7810378192,"ООО ""АЛМЕТСТРОЙ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
7814576942,"ООО ""БЭТА""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7810014702,"АО ""ЭНЕРГОКАПИТАЛ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2024.0
7813450908,"ООО ""ДКС СПБ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7802153886,"ООО ""КОМФОРТ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2024.0
7842318608,"ООО ""ЭНЕРГОРЕМОНТ-СЕРВИС""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
7804539719,"ООО ""АГРООПТТОРГ ЦЕНТР""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
7806419576,"ООО ""ДОКТОР СЛОН""","Юридическое лицо ликвидировано 20 мая 2025 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2024.0
7805260639,"ООО ""РЕГИОН-СТРОЙ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7813284182,"ООО ""АСКЕТ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7804169440,"ООО ""МАКО""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),УСН Согласно данным ФНС за 2025 год,2024.0
7816327010,"ООО ""БАРС""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7811582105,"ООО ""СТИ""","Юридическое лицо ликвидировано 17 января 2025 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2021.0
7816568224,"ООО ""ЭНЕРГОРЕСУРС""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7811754379,"ООО ""ТОРГОВЫЙ ДОМ ""САФАТ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7807387775,"ООО ""ГРАНДСТРОЙПРОЕКТ""",,,
7811705759,"ООО ""ПРАСОВ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2020.0
7811627596,"ООО ""СП БАЛТИЙСКИЕ ДВЕРИ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7816339591,"ООО ""НПП ""СТРИМ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7839047549,"ООО ""ПЕРСПЕКТИВА""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7801562847,"ООО ""ЭЛЕКТРОСТРОЙ СПБ КОРПОРАЦИЯ №1""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7805690374,"ООО ""СК-КОНТРФОРС""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2019.0
7806628650,"ООО ""МЕТИЗКОМПЛЕКС""",Действующая компания,,
7802611737,"ООО ""СЛАНЦЕВСКИЙ НПЗ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7805706070,"ООО ""ГЛОБУС""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
7801680671,"ООО ""СТРОЙГРАД РЕГИОН""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
7810477370,"ООО ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ЛИДЕР""",,,
7805632894,"ООО ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ЭТАЛОН""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7801285424,"ООО ""ГРИНТИМБЕР ДЕВЕЛОПМЕНТ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7810925159,"ООО ""АНИВА-СТРОЙ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,
7802896031,"ООО ""СК СТРОЙГАРАНТ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,
7807134118,"ООО ""СК АЛЬЯНС""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
7807193699,"ООО ""СПЕКТРСТРОЙ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7810426576,"ООО ""ВОДОЛЕЙ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,
7802669543,"ООО ""ДОРВОДПРОЕКТ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2022.0
7801562100,"ООО ""ГК ""АЛЬЯНС""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
7810504746,"ООО ""АГАТ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7811485214,"ООО ""ТМС""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7811479098,"ООО ""ЛЕГИОН""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
