ИНН,Короткое название,Статус,Система налогообложения,Дата последней отчетности
7839379657,"ООО ""АКЦЕПТ""","Юридическое лицо ликвидировано 11 марта 2025 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2019.0
7811642435,"ООО ""ГРОССЕР""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2019.0
7816531249,"ООО ""АСТРОН МАРИН""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
7802734792,"ООО ""ТРАМП ГРУПП""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
7811584769,"ООО ""ВЫТОКИ-ЛЮКС""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7810783313,"ООО ""ГРУППА КОМПАНИЙ КОНЦЕПТ""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
7811763415,"ООО ""КОРВЕТ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7811761231,"ООО ""НОЛА""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
7804287490,"ООО НТЦ ""РУСЬ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
7801619645,"ООО ""ПРИЗМА""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
7839424540,"ООО ""А-СТРОЙ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2019.0
7801646840,"ООО ""КАНКОР""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2024.0
7840091366,"ООО ""ФЕНЕК""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),УСН Согласно данным ФНС за 2025 год,2023.0
7842175830,"ООО ""КОМПАНИЯ ИПМ""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
7801480263,"ООО ""ЭЛКОМ СИСТЕМС""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
7801535498,"ООО ""СК ""МИР""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
7839440125,"ООО ""ФЛОУ-ИНВЕСТ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7839022858,"ООО ""ПЛАСТФОРМПРОДУКТ СПБ""","Юридическое лицо ликвидировано 19 декабря 2024 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2020.0
7806523457,"ООО ""РМ""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
7841080342,"ООО ""СЕВЕРНЫЙ ОРЕЛ""","Юридическое лицо ликвидировано 22 ноября 2024 года
Исключение из ЕГРЮЛ недействующего юридического лица",,2021.0
7838086859,"ООО ""СДК""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2023.0
7838423550,"ООО ""ТАМЕРЛАН""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2018.0
7838484144,"ООО ""СЗЛС""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7842172638,"ООО ""СК ""АРШИН""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7805409617,"ООО ""ЭКСЗ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2017.0
7802663943,"ООО ""СТРОЙПОСТАВКА""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7804152461,"ООО ""ОП ""КОРДОН-С""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7838092108,"ООО ""МГК ПЕТРОСТРОЙ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7839314160,"ООО ""ТРАНСКОЛЭНЕРГО""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
7804611429,"ООО ""ЭНИ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2019.0
7841370027,"ООО ""ЕВРО-КЛАСС""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2019.0
7805722700,"ООО ""АГ РИТЕЙЛ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
7806449115,"ООО ""ПСК""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7814757650,"ООО ""РЕНОВАЦИЯ СЕТИ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2022.0
7802126265,"АО ""НПФ ""МИР КРАСОК""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
3461064153,"ООО ""ВЕРТ-ХОЛДИНГ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2024.0
7802700666,"АНО ""НЕВСКАЯ ВОЛНА""",Действующая организация,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7811667817,"ООО ""САТЕКО ПРОМЫШЛЕННЫЕ РЕШЕНИЯ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
780261209688,,,,
7802878184,"ООО ""БЕЛЫЕ БАРСЫ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2015.0
7802169149,"ООО ""СПОРТ ФУД""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),УСН Согласно данным ФНС за 2025 год,2020.0
7814374135,"ООО ""МАРТИНА-КЕЙСИНГ""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2019.0
7804680750,"ООО ""КРИС""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,
7814642786,"ООО ""ОБЕРОН""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),УСН Согласно данным ФНС за 2025 год,2021.0
7804505685,"ООО ""РЕНОВАЦИЯ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
7802605941,"ООО ""СПЕЦАВТО""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7811624348,"ООО ""ЮТК СЕВЕРО-ЗАПАД""","Юридическое лицо ликвидировано 4 марта 2025 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2019.0
7813437150,"ООО ""УПРАВЛЯЮЩАЯ ЛОГИСТИЧЕСКАЯ КОМПАНИЯ""","Юридическое лицо ликвидировано 1 ноября 2024 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2021.0
7842455474,"ООО ""ФАСТ""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
7841039827,"ООО ""ВЕРТИКАЛЬ""","Юридическое лицо ликвидировано 13 сентября 2024 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2023.0
7810755411,"ООО ""ЧИСТЫЙ ГОРОД""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7801348610,"ООО ""ВСА""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
7811106201,"ООО "" АВАТАР """,Действующая компания,УСН Согласно данным ФНС за 2025 год,2020.0
7810700740,"ООО ""ГЛАВГРУЗ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
7814639896,"ООО ""ГРИНЛАЙН""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
7805422960,"ООО ""ТЕХНООН""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7841025510,"ООО ""Р-ФИКС""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7810387969,"ООО ""ПЕТРО-НОВА""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
7810081931,"ООО ""АЛЬТЭЛЬ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7839067288,"ООО ""ВЕНДМАГ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7810378192,"ООО ""АЛМЕТСТРОЙ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
7726697458,"ООО ""АБАТ-ЦЕНТР""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7810495442,"АО ""НТЦ ""Р.И.О.""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2021.0
7810412252,"ООО ""ВАТКОМ-ПИТЕР""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2021.0
7839045710,"ООО ""ГЕРМЕС""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
7810917824,"ООО ""БЛЭК ВОТЕР""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7810340400,"ООО ""НИКОЛЬ""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2017.0
7813636677,"ООО ""КОНСТРУКТИВ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7801276003,"ООО ""АВТОИНВЕСТ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7810578307,"ООО ""СТРОЙИНВЕСТ""","Юридическое лицо ликвидировано 31 мая 2024 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2018.0
7813497617,"ООО ""ПАРАДИЗ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2018.0
7814584975,"ООО ""ЭВОЛЮШН-С""","Юридическое лицо ликвидировано 14 июня 2024 года
Исключение из ЕГРЮЛ недействующего юридического лица",,2020.0
7805426789,"ООО ""АТЛАНТ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7810788505,"ООО ""ГАЛССТРОЙ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7810611480,"ООО ""КД""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7802390397,"ООО ""С.К. МАРТСТРОЙ""","Юридическое лицо ликвидировано 18 февраля 2025 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2022.0
7814239062,"ООО ""ГЛОБАЛКАРГО""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7813593670,"ООО ""ИМПЕРИАЛ""","Юридическое лицо ликвидировано 5 июня 2025 года
Исключение из ЕГРЮЛ недействующего юридического лица",,2021.0
7810082491,"ООО ""7 СЕВЕРНЫЙ ФОРТ""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7810733880,"ООО ""СПСА""","Юридическое лицо ликвидировано 28 марта 2025 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2020.0
7814576942,"ООО ""БЭТА""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7810029018,"АССОЦИАЦИЯ ""САДОВОДСТВО ""БАБИНО""",Действующая организация,Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
7810014702,"АО ""ЭНЕРГОКАПИТАЛ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2024.0
7807386154,"ООО ""СК АТОМ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
7810793167,"ООО ""СК ""МЕГА ПЛЮС""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7810758081,"ООО ""БРИК""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7813450908,"ООО ""ДКС СПБ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7804180490,"ООО ""СТИМУЛ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2020.0
7804580971,"ООО ""ГРАД-КВАРТЕТ""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
7801708581,"ООО ""ЛЕС БАЭР""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2023.0
7802153886,"ООО ""КОМФОРТ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2024.0
7842318608,"ООО ""ЭНЕРГОРЕМОНТ-СЕРВИС""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
2312175779,"ООО ""ЮЖНАЯ РЕГИОНАЛЬНАЯ ТОРГОВАЯ КОМПАНИЯ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,
7804539719,"ООО ""АГРООПТТОРГ ЦЕНТР""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
7804476025,"ООО ""УЛИГОР""",,,
7806419576,"ООО ""ДОКТОР СЛОН""","Юридическое лицо ликвидировано 20 мая 2025 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,
7714745499,"АО ""АВТОТЕХКОМ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2021.0
7804634472,"ООО ""ЮНОНА""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2021.0
7805260639,"ООО ""РЕГИОН-СТРОЙ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7813284182,"ООО ""АСКЕТ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7804598922,"ООО ""ФАРОС""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2018.0
7806569564,"ООО ""НТ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2024.0
7804169440,"ООО ""МАКО""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),УСН Согласно данным ФНС за 2025 год,2024.0
7816327010,"ООО ""БАРС""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7811582105,"ООО ""СТИ""","Юридическое лицо ликвидировано 17 января 2025 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2021.0
7816568224,"ООО ""ЭНЕРГОРЕСУРС""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7810447632,"ООО ""АГРОХИМТРАНС-ТД""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7811754379,"ООО ""ТОРГОВЫЙ ДОМ ""САФАТ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7807387775,"ООО ""ГРАНДСТРОЙПРОЕКТ""",,,
7811705759,"ООО ""ПРАСОВ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2020.0
7811627596,"ООО ""СП БАЛТИЙСКИЕ ДВЕРИ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7811400764,"ТСЖ ""ТОВАРИЩЕСКИЙ 28""",Действующая организация,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7816339591,"ООО ""НПП ""СТРИМ""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7839047549,"ООО ""ПЕРСПЕКТИВА""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7801289267,"ООО ""ПРО-ЭКСПЕРТ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7840476006,"ООО ""АСК КОНЦЕПЦИЯ""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2019.0
7801562847,"ООО ""ЭЛЕКТРОСТРОЙ СПБ КОРПОРАЦИЯ №1""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7805690374,"ООО ""СК-КОНТРФОРС""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2019.0
7811327377,"ООО ""СКЭЙЛС""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2024.0
1003004870,"ООО ""О.В.А.""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7804578524,"ООО ""НЕВАСТРОЙ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7839118060,"ООО ""ВОРКТИМ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7807381389,"ООО ""РРАН""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),УСН Согласно данным ФНС за 2025 год,2021.0
7802635689,"ООО ""СМК ТАРДИС-СТРОЙ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7802205291,"ООО ""ИМИЛЬ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2023.0
7838001559,"АО ""АЛЬВАСПЕЦСТРОЙ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7806628650,"ООО ""МЕТИЗКОМПЛЕКС""",Действующая компания,,
7802611737,"ООО ""СЛАНЦЕВСКИЙ НПЗ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7805706070,"ООО ""ГЛОБУС""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
7811740930,"ООО ""ДИГЕСТ-ПРОДЖЕКТ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7801680671,"ООО ""СТРОЙГРАД РЕГИОН""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
7811373045,"ООО ""ДЕСЯТЫЙ ЛЕГИОН""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2018.0
7801257508,"ООО ""МОДА-Л""","Юридическое лицо ликвидировано 14 января 2025 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2015.0
7820308148,"АО ""КСП ПУШКИНСКОГО РАЙОНА""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
7802711153,"ООО ""РЕВЕРС""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
7810554923,"ООО ""ВИКО""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2015.0
7816554630,"ООО ""УК ""ЯНТАРНОЕ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2024.0
7813412412,"ООО ""МАРКО""","Юридическое лицо ликвидировано 14 января 2025 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2017.0
7802253288,"ООО ""СЗТК""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7821010202,"ГАРАЖНЫЙ КООПЕРАТИВ ""СЕСТРОРЕЦК""",Действующая организация,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7810477370,"ООО ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ЛИДЕР""",,,
7839496103,"ООО ""УК ИНВЕСТ ТН""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7805410676,"ООО ""УК ""ГАРОС""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7810402751,"ООО ""АДМ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2017.0
7810851034,"ООО ""ДИА""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2023.0
7842531527,"ООО ""ДВА""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7804433889,"ООО ""СПОРТ & БАР""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2023.0
7841033550,"ООО ПРОИЗВОДСТВЕННАЯ КОМПАНИЯ ""ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2020.0
7802584025,"ООО ""ПРОФИТОРГ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2021.0
5038084496,"ООО ""МУ ЖСК""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
7802694148,"ООО ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""НЕВАДОМСЕРВИС""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2024.0
7841464243,"ООО ""РЕГИОН""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7825510414,"ООО ""ДИОНИС""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2018.0
7802477640,"ООО ""СТЕПАН ТИМОФЕЕВИЧ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2018.0
7814747355,"ООО ""КАЛИНТОРГ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7805632894,"ООО ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ЭТАЛОН""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7810647663,"ООО ""СК ДОР-СТРОЙ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
7813048139,"ООО ""ТОПАЗ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2017.0
7811207626,"ООО ""БЕЛОРУССКАЯ МЕБЕЛЬ""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),УСН Согласно данным ФНС за 2025 год,2017.0
7801285424,"ООО ""ГРИНТИМБЕР ДЕВЕЛОПМЕНТ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7805302399,"ОАО ""КД ""РОДИНА""",,,
7810925159,"ООО ""АНИВА-СТРОЙ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,
7825440140,"ООО ""АГРУМ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7802896031,"ООО ""СК СТРОЙГАРАНТ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,
7804517514,"ООО ""КАМЕЛОТ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
7807134118,"ООО ""СК АЛЬЯНС""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
7839126085,"ООО ""ПРОЭСТРО""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,
7805027008,"ООО ""ТРАНКО-ИНВЕСТ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2024.0
7841036262,"ООО ""МПТО ПРОГРЕСС""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
2543008292,"ООО ""ФОРВАРД""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2020.0
4710031850,"ООО ""ВИНТРАНСАВТО""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2019.0
7807193699,"ООО ""СПЕКТРСТРОЙ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7816164327,"ООО ""ТД ""КЕРРИ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2023.0
7801321457,"ТСН ""ПАВЛОВСКИЙ ПАРК""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7811697177,"ООО ""РАДУГА""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7810426576,"ООО ""ВОДОЛЕЙ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,
7802669543,"ООО ""ДОРВОДПРОЕКТ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2022.0
7840095258,"ООО ""АМ""",,,
7805496151,"ООО ""РИФ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,
7838512320,"ООО ""АЙВИ СИНЕМА""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2020.0
7811477044,"ООО ""БЕЛОРУССКАЯ МЕБЕЛЬ СПБ""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2017.0
7838403360,"ООО ""СТРОЙРЕСТАВРАЦИЯ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7801562100,"ООО ""ГК ""АЛЬЯНС""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
7801418226,"ООО ""ГАРАНТСТРОЙ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2019.0
7810433622,"ООО ""ФКВ ПРОФИНВЕСТ""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,
7810936200,"ООО ""ГРЕНАДА""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2018.0
7811481844,"ТСЖ ""ПР. СОЛИДАРНОСТИ Д.19""",Действующая организация,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7810504746,"ООО ""АГАТ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7811485214,"ООО ""ТМС""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7825409534,"ООО ""СЕВЕРНЫЕ ЦВЕТЫ-1""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2016.0
7804526830,"ООО ""А&Е ""УК ""УЮТ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2020.0
7811479098,"ООО ""ЛЕГИОН""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7727419767,"ООО ""ГС-ГРУПП""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7840023091,"ООО ""НАУТИЛУС""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,
7814630276,"ООО ""АРГАМАК""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
