"number","summa","creditor_inn","debtor_inn","group_summa"
"86575/23/82001-ИП","2244.96","7705522231","2097150400","94151150.00999992"
"86576/23/82001-ИП","1229.96","7705522231","2097150400","94151150.00999992"
"86577/23/82001-ИП","700.45","7705522231","2097150400","94151150.00999992"
"86578/23/82001-ИП","14769.22","7705522231","2097150400","94151150.00999992"
"86737/23/82001-ИП","908.13","7705522231","2097150400","94151150.00999992"
"86740/23/82001-ИП","738.1","7705522231","2097150400","94151150.00999992"
"86743/23/82001-ИП","997.92","7705522231","2097150400","94151150.00999992"
"86747/23/82001-ИП","2097.6","7705522231","2097150400","94151150.00999992"
"86750/23/82001-ИП","1625.01","7705522231","2097150400","94151150.00999992"
"86752/23/82001-ИП","908.78","7705522231","2097150400","94151150.00999992"
"86754/23/82001-ИП","2442.91","7705522231","2097150400","94151150.00999992"
"86757/23/82001-ИП","627.78","7705522231","2097150400","94151150.00999992"
"86758/23/82001-ИП","1044.66","7705522231","2097150400","94151150.00999992"
"86759/23/82001-ИП","6868.64","7705522231","2097150400","94151150.00999992"
"86761/23/82001-ИП","17011.81","7705522231","2097150400","94151150.00999992"
"86762/23/82001-ИП","520.48","7705522231","2097150400","94151150.00999992"
"86763/23/82001-ИП","10097.68","7705522231","2097150400","94151150.00999992"
"86764/23/82001-ИП","5246.12","7705522231","2097150400","94151150.00999992"
"87449/23/82001-ИП","51069.03","7705522231","2097150400","94151150.00999992"
"87450/23/82001-ИП","606.17","7705522231","2097150400","94151150.00999992"
"87440/23/82001-ИП","1135.04","7705522231","2097150400","94151150.00999992"
"87441/23/82001-ИП","3503.31","7705522231","2097150400","94151150.00999992"
"87442/23/82001-ИП","6992.8","7705522231","2097150400","94151150.00999992"
"87443/23/82001-ИП","3558.99","7705522231","2097150400","94151150.00999992"
"87444/23/82001-ИП","1572.55","7705522231","2097150400","94151150.00999992"
"87448/23/82001-ИП","7479.61","7705522231","2097150400","94151150.00999992"
"87451/23/82001-ИП","3389.52","7705522231","2097150400","94151150.00999992"
"88257/23/82001-ИП","27361.54","7705522231","2097150400","94151150.00999992"
"88258/23/82001-ИП","2288.5","7705522231","2097150400","94151150.00999992"
"88259/23/82001-ИП","8420.92","7705522231","2097150400","94151150.00999992"
"88260/23/82001-ИП","2521.83","7705522231","2097150400","94151150.00999992"
"88261/23/82001-ИП","533.56","7705522231","2097150400","94151150.00999992"
"88263/23/82001-ИП","1524.73","7705522231","2097150400","94151150.00999992"
"88264/23/82001-ИП","1307.07","7705522231","2097150400","94151150.00999992"
"88265/23/82001-ИП","5179.26","7705522231","2097150400","94151150.00999992"
"88266/23/82001-ИП","7141.69","7705522231","2097150400","94151150.00999992"
"88267/23/82001-ИП","2259.24","7705522231","2097150400","94151150.00999992"
"88268/23/82001-ИП","1954.86","7705522231","2097150400","94151150.00999992"
"88269/23/82001-ИП","1359.2","7705522231","2097150400","94151150.00999992"
"88270/23/82001-ИП","536.54","7705522231","2097150400","94151150.00999992"
"88271/23/82001-ИП","2737.39","7705522231","2097150400","94151150.00999992"
"88272/23/82001-ИП","1040.89","7705522231","2097150400","94151150.00999992"
"88273/23/82001-ИП","660.59","7705522231","2097150400","94151150.00999992"
"88275/23/82001-ИП","668.81","7705522231","2097150400","94151150.00999992"
"88276/23/82001-ИП","19350.12","7705522231","2097150400","94151150.00999992"
"88278/23/82001-ИП","1734.58","7705522231","2097150400","94151150.00999992"
"88280/23/82001-ИП","6290.14","7705522231","2097150400","94151150.00999992"
"88281/23/82001-ИП","14207.39","7705522231","2097150400","94151150.00999992"
"88282/23/82001-ИП","4709.14","7705522231","2097150400","94151150.00999992"
"88284/23/82001-ИП","17069.83","7705522231","2097150400","94151150.00999992"
"88285/23/82001-ИП","9191.83","7705522231","2097150400","94151150.00999992"
"88286/23/82001-ИП","3662.56","7705522231","2097150400","94151150.00999992"
"88287/23/82001-ИП","1841.13","7705522231","2097150400","94151150.00999992"
"88288/23/82001-ИП","662.46","7705522231","2097150400","94151150.00999992"
"88289/23/82001-ИП","796.58","7705522231","2097150400","94151150.00999992"
"88290/23/82001-ИП","3571.8","7705522231","2097150400","94151150.00999992"
"88291/23/82001-ИП","6920.78","7705522231","2097150400","94151150.00999992"
"88293/23/82001-ИП","1266.64","7705522231","2097150400","94151150.00999992"
"88294/23/82001-ИП","1146.89","7705522231","2097150400","94151150.00999992"
"88295/23/82001-ИП","770.22","7705522231","2097150400","94151150.00999992"
"88296/23/82001-ИП","2456.26","7705522231","2097150400","94151150.00999992"
"88858/23/82001-ИП","6771.25","7705522231","2097150400","94151150.00999992"
"88859/23/82001-ИП","1341.49","7705522231","2097150400","94151150.00999992"
"88860/23/82001-ИП","1142.52","7705522231","2097150400","94151150.00999992"
"88862/23/82001-ИП","3758.88","7705522231","2097150400","94151150.00999992"
"88863/23/82001-ИП","690.16","7705522231","2097150400","94151150.00999992"
"88864/23/82001-ИП","1764.66","7705522231","2097150400","94151150.00999992"
"88865/23/82001-ИП","647.62","7705522231","2097150400","94151150.00999992"
"88866/23/82001-ИП","539.25","7705522231","2097150400","94151150.00999992"
"88868/23/82001-ИП","1134.02","7705522231","2097150400","94151150.00999992"
"88869/23/82001-ИП","446.51","7705522231","2097150400","94151150.00999992"
"88870/23/82001-ИП","10941.8","7705522231","2097150400","94151150.00999992"
"88871/23/82001-ИП","1270.23","7705522231","2097150400","94151150.00999992"
"88873/23/82001-ИП","914.98","7705522231","2097150400","94151150.00999992"
"88874/23/82001-ИП","1065.68","7705522231","2097150400","94151150.00999992"
"88875/23/82001-ИП","5355.09","7705522231","2097150400","94151150.00999992"
"88876/23/82001-ИП","6986.27","7705522231","2097150400","94151150.00999992"
"88877/23/82001-ИП","1464.54","7705522231","2097150400","94151150.00999992"
"88878/23/82001-ИП","4200.24","7705522231","2097150400","94151150.00999992"
"88879/23/82001-ИП","185723.55","7705522231","2097150400","94151150.00999992"
"88880/23/82001-ИП","4869.08","7705522231","2097150400","94151150.00999992"
"88881/23/82001-ИП","4346.95","7705522231","2097150400","94151150.00999992"
"88883/23/82001-ИП","56229.94","7705522231","2097150400","94151150.00999992"
"88884/23/82001-ИП","1507.86","7705522231","2097150400","94151150.00999992"
"88885/23/82001-ИП","1756.9","7705522231","2097150400","94151150.00999992"
"88887/23/82001-ИП","3980.57","7705522231","2097150400","94151150.00999992"
"88888/23/82001-ИП","6985.69","7705522231","2097150400","94151150.00999992"
"88889/23/82001-ИП","13416.98","7705522231","2097150400","94151150.00999992"
"88891/23/82001-ИП","2204.57","7705522231","2097150400","94151150.00999992"
"88892/23/82001-ИП","6195.34","7705522231","2097150400","94151150.00999992"
"88893/23/82001-ИП","4504.29","7705522231","2097150400","94151150.00999992"
"88895/23/82001-ИП","1341.79","7705522231","2097150400","94151150.00999992"
"88896/23/82001-ИП","29295.12","7705522231","2097150400","94151150.00999992"
"88897/23/82001-ИП","1011.97","7705522231","2097150400","94151150.00999992"
"88898/23/82001-ИП","1012.28","7705522231","2097150400","94151150.00999992"
"88900/23/82001-ИП","5530.99","7705522231","2097150400","94151150.00999992"
"88901/23/82001-ИП","326.23","7705522231","2097150400","94151150.00999992"
"89969/23/82001-ИП","2873.44","7705522231","2097150400","94151150.00999992"
"89972/23/82001-ИП","2806.44","7705522231","2097150400","94151150.00999992"
"89974/23/82001-ИП","2910.28","7705522231","2097150400","94151150.00999992"
"89977/23/82001-ИП","6744.63","7705522231","2097150400","94151150.00999992"
"89980/23/82001-ИП","1908.44","7705522231","2097150400","94151150.00999992"
"89983/23/82001-ИП","1824.19","7705522231","2097150400","94151150.00999992"
"89984/23/82001-ИП","29883.22","7705522231","2097150400","94151150.00999992"
"89985/23/82001-ИП","645.8","7705522231","2097150400","94151150.00999992"
"89986/23/82001-ИП","7056.12","7705522231","2097150400","94151150.00999992"
"89987/23/82001-ИП","1206","7705522231","2097150400","94151150.00999992"
"89991/23/82001-ИП","1449.74","7705522231","2097150400","94151150.00999992"
"89992/23/82001-ИП","918.13","7705522231","2097150400","94151150.00999992"
"89994/23/82001-ИП","1168.44","7705522231","2097150400","94151150.00999992"
"89997/23/82001-ИП","15613.4","7705522231","2097150400","94151150.00999992"
"89998/23/82001-ИП","3215.82","7705522231","2097150400","94151150.00999992"
"90001/23/82001-ИП","8485","7705522231","2097150400","94151150.00999992"
"90003/23/82001-ИП","14942.25","7705522231","2097150400","94151150.00999992"
"90005/23/82001-ИП","4356.73","7705522231","2097150400","94151150.00999992"
"90008/23/82001-ИП","52099.91","7705522231","2097150400","94151150.00999992"
"90011/23/82001-ИП","922.36","7705522231","2097150400","94151150.00999992"
"90014/23/82001-ИП","736.24","7705522231","2097150400","94151150.00999992"
"90016/23/82001-ИП","39848.42","7705522231","2097150400","94151150.00999992"
"90018/23/82001-ИП","8402.84","7705522231","2097150400","94151150.00999992"
"90021/23/82001-ИП","6127.45","7705522231","2097150400","94151150.00999992"
"90024/23/82001-ИП","3148.47","7705522231","2097150400","94151150.00999992"
"90027/23/82001-ИП","766.23","7705522231","2097150400","94151150.00999992"
"90029/23/82001-ИП","18768.36","7705522231","2097150400","94151150.00999992"
"90034/23/82001-ИП","546.1","7705522231","2097150400","94151150.00999992"
"90036/23/82001-ИП","2594.78","7705522231","2097150400","94151150.00999992"
"90038/23/82001-ИП","1082.48","7705522231","2097150400","94151150.00999992"
"90040/23/82001-ИП","1112.3","7705522231","2097150400","94151150.00999992"
"90042/23/82001-ИП","4407.5","7705522231","2097150400","94151150.00999992"
"90043/23/82001-ИП","4249.66","7705522231","2097150400","94151150.00999992"
"90044/23/82001-ИП","2954.77","7705522231","2097150400","94151150.00999992"
"90046/23/82001-ИП","6797.24","7705522231","2097150400","94151150.00999992"
"90049/23/82001-ИП","14817.51","7705522231","2097150400","94151150.00999992"
"90053/23/82001-ИП","4499.75","7705522231","2097150400","94151150.00999992"
"90055/23/82001-ИП","729.98","7705522231","2097150400","94151150.00999992"
"90056/23/82001-ИП","5428.46","7705522231","2097150400","94151150.00999992"
"90058/23/82001-ИП","2810.84","7705522231","2097150400","94151150.00999992"
"90584/23/82001-ИП","9282.55","7705522231","2097150400","94151150.00999992"
"90585/23/82001-ИП","4358.08","7705522231","2097150400","94151150.00999992"
"90586/23/82001-ИП","10112.14","7705522231","2097150400","94151150.00999992"
"90587/23/82001-ИП","5719.91","7705522231","2097150400","94151150.00999992"
"90588/23/82001-ИП","2946.52","7705522231","2097150400","94151150.00999992"
"90589/23/82001-ИП","1315.8","7705522231","2097150400","94151150.00999992"
"90590/23/82001-ИП","18050.39","7705522231","2097150400","94151150.00999992"
"90593/23/82001-ИП","7030.93","7705522231","2097150400","94151150.00999992"
"94871/23/82001-ИП","987.46","7705522231","2097150400","94151150.00999992"
"94872/23/82001-ИП","595.18","7705522231","2097150400","94151150.00999992"
"94883/23/82001-ИП","495.73","7705522231","2097150400","94151150.00999992"
"94884/23/82001-ИП","1650.26","7705522231","2097150400","94151150.00999992"
"85044/23/82001-ИП","756.85","7705522231","2097150400","94151150.00999992"
"94886/23/82001-ИП","662.21","7705522231","2097150400","94151150.00999992"
"94892/23/82001-ИП","1287.76","7705522231","2097150400","94151150.00999992"
"94895/23/82001-ИП","2624.83","7705522231","2097150400","94151150.00999992"
"94928/23/82001-ИП","17875.73","7705522231","2097150400","94151150.00999992"
"94931/23/82001-ИП","988.59","7705522231","2097150400","94151150.00999992"
"94932/23/82001-ИП","1365.18","7705522231","2097150400","94151150.00999992"
"94933/23/82001-ИП","3446.97","7705522231","2097150400","94151150.00999992"
"94942/23/82001-ИП","64752.81","7705522231","2097150400","94151150.00999992"
"94940/23/82001-ИП","775.23","7705522231","2097150400","94151150.00999992"
"94963/23/82001-ИП","670.53","7705522231","2097150400","94151150.00999992"
"94970/23/82001-ИП","4073.71","7705522231","2097150400","94151150.00999992"
"94974/23/82001-ИП","10458.38","7705522231","2097150400","94151150.00999992"
"94978/23/82001-ИП","1242.25","7705522231","2097150400","94151150.00999992"
"94981/23/82001-ИП","6547.45","7705522231","2097150400","94151150.00999992"
"94983/23/82001-ИП","1261.76","7705522231","2097150400","94151150.00999992"
"94988/23/82001-ИП","1157.97","7705522231","2097150400","94151150.00999992"
"94992/23/82001-ИП","26392.8","7705522231","2097150400","94151150.00999992"
"94994/23/82001-ИП","21604.48","7705522231","2097150400","94151150.00999992"
"94996/23/82001-ИП","11660.96","7705522231","2097150400","94151150.00999992"
"95079/23/82001-ИП","6166.56","7705522231","2097150400","94151150.00999992"
"95082/23/82001-ИП","1871.61","7705522231","2097150400","94151150.00999992"
"95085/23/82001-ИП","1855.67","7705522231","2097150400","94151150.00999992"
"95089/23/82001-ИП","1153.8","7705522231","2097150400","94151150.00999992"
"95095/23/82001-ИП","838.25","7705522231","2097150400","94151150.00999992"
"95100/23/82001-ИП","973.07","7705522231","2097150400","94151150.00999992"
"98161/23/82001-ИП","653.18","7705522231","2097150400","94151150.00999992"
"101914/23/82001-ИП","975.7","7705522231","2097150400","94151150.00999992"
"101919/23/82001-ИП","5786.05","7705522231","2097150400","94151150.00999992"
"101920/23/82001-ИП","3439.69","7705522231","2097150400","94151150.00999992"
"101925/23/82001-ИП","6237.11","7705522231","2097150400","94151150.00999992"
"101926/23/82001-ИП","7205.42","7705522231","2097150400","94151150.00999992"
"101927/23/82001-ИП","1282.52","7705522231","2097150400","94151150.00999992"
"101928/23/82001-ИП","1673.96","7705522231","2097150400","94151150.00999992"
"101929/23/82001-ИП","6954.63","7705522231","2097150400","94151150.00999992"
"101930/23/82001-ИП","53424.24","7705522231","2097150400","94151150.00999992"
"101931/23/82001-ИП","440.72","7705522231","2097150400","94151150.00999992"
"101932/23/82001-ИП","2871.05","7705522231","2097150400","94151150.00999992"
"101933/23/82001-ИП","8863.29","7705522231","2097150400","94151150.00999992"
"101934/23/82001-ИП","2809.27","7705522231","2097150400","94151150.00999992"
"101939/23/82001-ИП","910.97","7705522231","2097150400","94151150.00999992"
"101940/23/82001-ИП","858.78","7705522231","2097150400","94151150.00999992"
"101941/23/82001-ИП","578.04","7705522231","2097150400","94151150.00999992"
"101942/23/82001-ИП","508.68","7705522231","2097150400","94151150.00999992"
"101943/23/82001-ИП","624.92","7705522231","2097150400","94151150.00999992"
"101944/23/82001-ИП","43324","7705522231","2097150400","94151150.00999992"
"101945/23/82001-ИП","2599.6","7705522231","2097150400","94151150.00999992"
"101946/23/82001-ИП","606.47","7705522231","2097150400","94151150.00999992"
"101947/23/82001-ИП","4789.07","7705522231","2097150400","94151150.00999992"
"101948/23/82001-ИП","1331.64","7705522231","2097150400","94151150.00999992"
"101949/23/82001-ИП","653.17","7705522231","2097150400","94151150.00999992"
"101950/23/82001-ИП","1053.46","7705522231","2097150400","94151150.00999992"
"101951/23/82001-ИП","8420.92","7705522231","2097150400","94151150.00999992"
"101952/23/82001-ИП","9818.42","7705522231","2097150400","94151150.00999992"
"101953/23/82001-ИП","585.42","7705522231","2097150400","94151150.00999992"
"101954/23/82001-ИП","2345.17","7705522231","2097150400","94151150.00999992"
"101961/23/82001-ИП","4778.76","7705522231","2097150400","94151150.00999992"
"101962/23/82001-ИП","4011.16","7705522231","2097150400","94151150.00999992"
"101963/23/82001-ИП","2271.19","7705522231","2097150400","94151150.00999992"
"101966/23/82001-ИП","1284.69","7705522231","2097150400","94151150.00999992"
"101967/23/82001-ИП","965.61","7705522231","2097150400","94151150.00999992"
"101969/23/82001-ИП","1625.32","7705522231","2097150400","94151150.00999992"
"101971/23/82001-ИП","706.67","7705522231","2097150400","94151150.00999992"
"101973/23/82001-ИП","3626.74","7705522231","2097150400","94151150.00999992"
"101979/23/82001-ИП","2982.3","7705522231","2097150400","94151150.00999992"
"102016/23/82001-ИП","1923.13","7705522231","2097150400","94151150.00999992"
"102019/23/82001-ИП","369.35","7705522231","2097150400","94151150.00999992"
"102022/23/82001-ИП","412","7705522231","2097150400","94151150.00999992"
"102025/23/82001-ИП","7919.08","7705522231","2097150400","94151150.00999992"
"102027/23/82001-ИП","3470.74","7705522231","2097150400","94151150.00999992"
"102028/23/82001-ИП","1963.22","7705522231","2097150400","94151150.00999992"
"102029/23/82001-ИП","193.82","7705522231","2097150400","94151150.00999992"
"102030/23/82001-ИП","1753.21","7705522231","2097150400","94151150.00999992"
"102031/23/82001-ИП","1311.43","7705522231","2097150400","94151150.00999992"
"102033/23/82001-ИП","753.72","7705522231","2097150400","94151150.00999992"
"102034/23/82001-ИП","1105.76","7705522231","2097150400","94151150.00999992"
"102035/23/82001-ИП","25202.94","7705522231","2097150400","94151150.00999992"
"102036/23/82001-ИП","745.2","7705522231","2097150400","94151150.00999992"
"102088/23/82001-ИП","619.61","7705522231","2097150400","94151150.00999992"
"102090/23/82001-ИП","487.74","7705522231","2097150400","94151150.00999992"
"102095/23/82001-ИП","864.89","7705522231","2097150400","94151150.00999992"
"102101/23/82001-ИП","592.3","7705522231","2097150400","94151150.00999992"
"102104/23/82001-ИП","495.04","7705522231","2097150400","94151150.00999992"
"102108/23/82001-ИП","2465.31","7705522231","2097150400","94151150.00999992"
"102113/23/82001-ИП","433.75","7705522231","2097150400","94151150.00999992"
"102115/23/82001-ИП","976.2","7705522231","2097150400","94151150.00999992"
"102117/23/82001-ИП","9649.72","7705522231","2097150400","94151150.00999992"
"102118/23/82001-ИП","675","7705522231","2097150400","94151150.00999992"
"102120/23/82001-ИП","152094","7705522231","2097150400","94151150.00999992"
"102127/23/82001-ИП","701.28","7705522231","2097150400","94151150.00999992"
"102128/23/82001-ИП","6386.24","7705522231","2097150400","94151150.00999992"
"102130/23/82001-ИП","13972.84","7705522231","2097150400","94151150.00999992"
"102131/23/82001-ИП","762.33","7705522231","2097150400","94151150.00999992"
"102132/23/82001-ИП","12745.37","7705522231","2097150400","94151150.00999992"
"102133/23/82001-ИП","1939.55","7705522231","2097150400","94151150.00999992"
"102135/23/82001-ИП","1149.09","7705522231","2097150400","94151150.00999992"
"102136/23/82001-ИП","1774.8","7705522231","2097150400","94151150.00999992"
"102137/23/82001-ИП","981.04","7705522231","2097150400","94151150.00999992"
"102139/23/82001-ИП","14360.55","7705522231","2097150400","94151150.00999992"
"102143/23/82001-ИП","2773.73","7705522231","2097150400","94151150.00999992"
"102146/23/82001-ИП","4903.63","7705522231","2097150400","94151150.00999992"
"102134/23/82001-ИП","91375.08","7705522231","2097150400","94151150.00999992"
"102427/23/82001-ИП","747.29","7705522231","2097150400","94151150.00999992"
"102428/23/82001-ИП","93777.71","7705522231","2097150400","94151150.00999992"
"102430/23/82001-ИП","503.26","7705522231","2097150400","94151150.00999992"
"102432/23/82001-ИП","7120.46","7705522231","2097150400","94151150.00999992"
"102434/23/82001-ИП","1178.06","7705522231","2097150400","94151150.00999992"
"102441/23/82001-ИП","1356.25","7705522231","2097150400","94151150.00999992"
"102450/23/82001-ИП","1062.71","7705522231","2097150400","94151150.00999992"
"102451/23/82001-ИП","682.75","7705522231","2097150400","94151150.00999992"
"102452/23/82001-ИП","8191.05","7705522231","2097150400","94151150.00999992"
"102453/23/82001-ИП","994.27","7705522231","2097150400","94151150.00999992"
"102454/23/82001-ИП","579.89","7705522231","2097150400","94151150.00999992"
"102455/23/82001-ИП","457.03","7705522231","2097150400","94151150.00999992"
"102457/23/82001-ИП","1337.56","7705522231","2097150400","94151150.00999992"
"102458/23/82001-ИП","6526.28","7705522231","2097150400","94151150.00999992"
"102459/23/82001-ИП","2913.59","7705522231","2097150400","94151150.00999992"
"102460/23/82001-ИП","505.54","7705522231","2097150400","94151150.00999992"
"102461/23/82001-ИП","20550.86","7705522231","2097150400","94151150.00999992"
"102462/23/82001-ИП","3818.26","7705522231","2097150400","94151150.00999992"
"102464/23/82001-ИП","12745.37","7705522231","2097150400","94151150.00999992"
"102465/23/82001-ИП","12747.51","7705522231","2097150400","94151150.00999992"
"102466/23/82001-ИП","3706.48","7705522231","2097150400","94151150.00999992"
"102467/23/82001-ИП","909.85","7705522231","2097150400","94151150.00999992"
"102468/23/82001-ИП","13542.55","7705522231","2097150400","94151150.00999992"
"102469/23/82001-ИП","1421.55","7705522231","2097150400","94151150.00999992"
"111951/23/82001-ИП","602.84","7705522231","2097150400","94151150.00999992"
"111955/23/82001-ИП","552.11","7705522231","2097150400","94151150.00999992"
"111954/23/82001-ИП","546.86","7705522231","2097150400","94151150.00999992"
"111952/23/82001-ИП","7239.69","7705522231","2097150400","94151150.00999992"
"111949/23/82001-ИП","451.85","7705522231","2097150400","94151150.00999992"
"111948/23/82001-ИП","471.66","7705522231","2097150400","94151150.00999992"
"111946/23/82001-ИП","53922","7705522231","2097150400","94151150.00999992"
"111944/23/82001-ИП","14894.02","7705522231","2097150400","94151150.00999992"
"111943/23/82001-ИП","4530.88","7705522231","2097150400","94151150.00999992"
"111941/23/82001-ИП","2171.92","7705522231","2097150400","94151150.00999992"
"111940/23/82001-ИП","23944.84","7705522231","2097150400","94151150.00999992"
"111938/23/82001-ИП","1135.98","7705522231","2097150400","94151150.00999992"
"111937/23/82001-ИП","288.34","7705522231","2097150400","94151150.00999992"
"111934/23/82001-ИП","8162.04","7705522231","2097150400","94151150.00999992"
"111933/23/82001-ИП","547.85","7705522231","2097150400","94151150.00999992"
"111930/23/82001-ИП","484.38","7705522231","2097150400","94151150.00999992"
"111929/23/82001-ИП","6394.77","7705522231","2097150400","94151150.00999992"
"111928/23/82001-ИП","4449.75","7705522231","2097150400","94151150.00999992"
"111926/23/82001-ИП","3682.37","7705522231","2097150400","94151150.00999992"
"111925/23/82001-ИП","14475.16","7705522231","2097150400","94151150.00999992"
"111923/23/82001-ИП","3412.49","7705522231","2097150400","94151150.00999992"
"111922/23/82001-ИП","14301.58","7705522231","2097150400","94151150.00999992"
"111920/23/82001-ИП","4366.19","7705522231","2097150400","94151150.00999992"
"111919/23/82001-ИП","759.07","7705522231","2097150400","94151150.00999992"
"111918/23/82001-ИП","687.36","7705522231","2097150400","94151150.00999992"
"111915/23/82001-ИП","4542.2","7705522231","2097150400","94151150.00999992"
"111914/23/82001-ИП","2123.63","7705522231","2097150400","94151150.00999992"
"111913/23/82001-ИП","626.91","7705522231","2097150400","94151150.00999992"
"111911/23/82001-ИП","2714.55","7705522231","2097150400","94151150.00999992"
"111910/23/82001-ИП","2072.89","7705522231","2097150400","94151150.00999992"
"111909/23/82001-ИП","581.7","7705522231","2097150400","94151150.00999992"
"111900/23/82001-ИП","3019.55","7705522231","2097150400","94151150.00999992"
"111899/23/82001-ИП","3943.84","7705522231","2097150400","94151150.00999992"
"111898/23/82001-ИП","2302.43","7705522231","2097150400","94151150.00999992"
"111895/23/82001-ИП","552.58","7705522231","2097150400","94151150.00999992"
"111894/23/82001-ИП","8197.82","7705522231","2097150400","94151150.00999992"
"111892/23/82001-ИП","4387.05","7705522231","2097150400","94151150.00999992"
"111891/23/82001-ИП","936164.94","7705522231","2097150400","94151150.00999992"
"111877/23/82001-ИП","1109.93","7705522231","2097150400","94151150.00999992"
"111876/23/82001-ИП","2294.75","7705522231","2097150400","94151150.00999992"
"113721/23/82001-ИП","2863.62","7705522231","2097150400","94151150.00999992"
"115262/23/82001-ИП","1824.53","7705522231","2097150400","94151150.00999992"
"115253/23/82001-ИП","1764.66","7705522231","2097150400","94151150.00999992"
"115255/23/82001-ИП","988.59","7705522231","2097150400","94151150.00999992"
"115256/23/82001-ИП","591.47","7705522231","2097150400","94151150.00999992"
"115258/23/82001-ИП","681.91","7705522231","2097150400","94151150.00999992"
"115259/23/82001-ИП","598.29","7705522231","2097150400","94151150.00999992"
"115261/23/82001-ИП","1315.38","7705522231","2097150400","94151150.00999992"
"115264/23/82001-ИП","508.17","7705522231","2097150400","94151150.00999992"
"115660/23/82001-ИП","2591.05","7705522231","2097150400","94151150.00999992"
"115737/23/82001-ИП","1239.45","7705522231","2097150400","94151150.00999992"
"115741/23/82001-ИП","524.95","7705522231","2097150400","94151150.00999992"
"115744/23/82001-ИП","1199.53","7705522231","2097150400","94151150.00999992"
"115748/23/82001-ИП","4798.62","7705522231","2097150400","94151150.00999992"
"115818/23/82001-ИП","8684.9","7705522231","2097150400","94151150.00999992"
"115820/23/82001-ИП","708.85","7705522231","2097150400","94151150.00999992"
"115822/23/82001-ИП","1202.17","7705522231","2097150400","94151150.00999992"
"115823/23/82001-ИП","1021.77","7705522231","2097150400","94151150.00999992"
"115826/23/82001-ИП","1760.94","7705522231","2097150400","94151150.00999992"
"115828/23/82001-ИП","2825.87","7705522231","2097150400","94151150.00999992"
"115829/23/82001-ИП","1089.87","7705522231","2097150400","94151150.00999992"
"115830/23/82001-ИП","37747.74","7705522231","2097150400","94151150.00999992"
"115831/23/82001-ИП","1712.95","7705522231","2097150400","94151150.00999992"
"115833/23/82001-ИП","1280.95","7705522231","2097150400","94151150.00999992"
"115835/23/82001-ИП","1023.53","7705522231","2097150400","94151150.00999992"
"115837/23/82001-ИП","3778.06","7705522231","2097150400","94151150.00999992"
"115839/23/82001-ИП","2137.67","7705522231","2097150400","94151150.00999992"
"115869/23/82001-ИП","546.9","7705522231","2097150400","94151150.00999992"
"115796/23/82001-ИП","3132.66","7705522231","2097150400","94151150.00999992"
"115795/23/82001-ИП","3446.97","7705522231","2097150400","94151150.00999992"
"115792/23/82001-ИП","13188.85","7705522231","2097150400","94151150.00999992"
"115790/23/82001-ИП","1002.52","7705522231","2097150400","94151150.00999992"
"115787/23/82001-ИП","710.96","7705522231","2097150400","94151150.00999992"
"115786/23/82001-ИП","33977.54","7705522231","2097150400","94151150.00999992"
"115783/23/82001-ИП","1025.18","7705522231","2097150400","94151150.00999992"
"115782/23/82001-ИП","538.38","7705522231","2097150400","94151150.00999992"
"117522/23/82001-ИП","769.98","7705522231","2097150400","94151150.00999992"
"117520/23/82001-ИП","529.3","7705522231","2097150400","94151150.00999992"
"117526/23/82001-ИП","1368.67","7705522231","2097150400","94151150.00999992"
"117527/23/82001-ИП","1003.87","7705522231","2097150400","94151150.00999992"
"117528/23/82001-ИП","573.4","7705522231","2097150400","94151150.00999992"
"117529/23/82001-ИП","2201.48","7705522231","2097150400","94151150.00999992"
"117530/23/82001-ИП","1596.07","7705522231","2097150400","94151150.00999992"
"117531/23/82001-ИП","1188.46","7705522231","2097150400","94151150.00999992"
"117533/23/82001-ИП","579.95","7705522231","2097150400","94151150.00999992"
"117534/23/82001-ИП","687.4","7705522231","2097150400","94151150.00999992"
"118783/23/82001-ИП","5266.02","7705522231","2097150400","94151150.00999992"
"118784/23/82001-ИП","4605.65","7705522231","2097150400","94151150.00999992"
"118790/23/82001-ИП","474.1","7705522231","2097150400","94151150.00999992"
"118791/23/82001-ИП","1142.52","7705522231","2097150400","94151150.00999992"
"118792/23/82001-ИП","1529.46","7705522231","2097150400","94151150.00999992"
"118793/23/82001-ИП","2515.13","7705522231","2097150400","94151150.00999992"
"118794/23/82001-ИП","11384.25","7705522231","2097150400","94151150.00999992"
"119606/23/82001-ИП","6712.25","7705522231","2097150400","94151150.00999992"
"119607/23/82001-ИП","3908.72","7705522231","2097150400","94151150.00999992"
"119608/23/82001-ИП","1481.68","7705522231","2097150400","94151150.00999992"
"119609/23/82001-ИП","1586.48","7705522231","2097150400","94151150.00999992"
"119610/23/82001-ИП","1772.75","7705522231","2097150400","94151150.00999992"
"119626/23/82001-ИП","4390.46","7705522231","2097150400","94151150.00999992"
"119620/23/82001-ИП","4504.58","7705522231","2097150400","94151150.00999992"
"119621/23/82001-ИП","1195.33","7705522231","2097150400","94151150.00999992"
"119622/23/82001-ИП","1239.56","7705522231","2097150400","94151150.00999992"
"119623/23/82001-ИП","172978.17","7705522231","2097150400","94151150.00999992"
"119624/23/82001-ИП","2290.1","7705522231","2097150400","94151150.00999992"
"119625/23/82001-ИП","2806.44","7705522231","2097150400","94151150.00999992"
